fir_id,fir_number,station_id,crime_head_id,date_registered,year,month,status,description,victim_age,victim_gender,accused_count,latitude,longitude,is_cyber,is_economic,chargesheet_filed
150,FIR/2024/KA06/00005,321,1,2024-02-12,2024,2,chargesheeted,Complaint received regarding theft of gold chain worth Rs.47182.,36.0,Other,2,12.98421573218038,74.85785124730381,0,0,1
151,FIR/2023/KA30/00003,1111,22,2023-07-22,2023,7,under_investigation,FIR registered for POCSO Act at Kibe Street.,40.0,Female,1,15.254419566186664,76.594991349973,0,0,0
152,FIR/2024/KA01/00069,111,27,2024-04-05,2024,4,registered,FIR registered for Hurt/Grievous Hurt at Choudhary Nagar.,22.0,Other,3,13.071705366060597,77.55436015383978,0,0,0
153,FIR/2024/KA01/00070,59,32,2024-08-01,2024,8,registered,FIR registered for Missing Person at Bahl Ganj.,31.0,Other,5,13.090667814590242,77.50111411293786,0,0,0
154,FIR/2023/KA27/00009,1038,23,2023-09-05,2023,9,closed,FIR registered for Domestic Violence at Murthy Chowk.,,Male,4,16.070137261071167,75.61120778543233,0,0,1
155,FIR/2024/KA01/00071,150,33,2024-10-02,2024,10,under_investigation,FIR registered for Road Accident Death at Doshi Marg.,75.0,Female,1,12.885236383717068,77.64126657551532,0,0,0
156,FIR/2023/KA01/00072,17,1,2023-10-03,2023,10,closed,Complaint received regarding theft of mobile phone worth Rs.64863.,57.0,Male,1,12.907221141237091,77.58032645855754,0,0,1
157,FIR/2022/KA16/00004,719,31,2022-12-22,2022,12,under_investigation,FIR registered for Criminal Intimidation at Thaker Marg.,68.0,Male,1,14.777592410121633,75.26978014910675,0,0,0
158,FIR/2024/KA06/00006,339,12,2024-02-09,2024,2,under_investigation,Accused cheated complainant of Rs.93107 through false promises.,46.0,Male,5,12.935694955774478,74.84917971402713,0,1,0
159,FIR/2023/KA20/00003,802,27,2023-11-20,2023,11,under_investigation,FIR registered for Hurt/Grievous Hurt at Devi Nagar.,,Male,2,12.47134047825132,76.88717264993826,0,0,0
160,FIR/2022/KA01/00073,149,8,2022-10-10,2022,10,under_investigation,Victim reported sexual assault incident at Johal Circle. Medical examination conducted.,58.0,Female,5,12.89117976524044,77.57623815035691,0,0,0
161,FIR/2024/KA20/00004,845,27,2024-03-20,2024,3,chargesheeted,FIR registered for Hurt/Grievous Hurt at Nair Circle.,23.0,Other,3,12.651213142673846,76.74754280165126,0,0,1
162,FIR/2024/KA31/00001,1139,16,2024-04-07,2024,4,under_investigation,Victim lost Rs.55165 through online fraud/UPI scam.,52.0,Other,2,12.009601640282849,77.08353256980661,1,0,0
163,FIR/2022/KA27/00010,1029,28,2022-04-09,2022,4,registered,FIR registered for Criminal Trespass at Murthy Marg.,48.0,Female,2,16.080839383741303,75.69755092157838,0,0,0
164,FIR/2024/KA01/00074,162,1,2024-01-21,2024,1,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.232893.,69.0,Female,1,13.038168843983058,77.56616026318171,0,0,0
165,FIR/2024/KA07/00001,366,3,2024-09-06,2024,9,under_investigation,Complainant robbed at Oommen Circle by 1 armed persons.,,Male,4,13.222644266490626,74.78627589257285,0,0,0
166,FIR/2022/KA08/00004,393,11,2022-04-24,2022,4,chargesheeted,FIR registered for Kidnapping & Abduction at Pandya Circle.,24.0,Male,4,12.886320452117907,76.06716929551511,0,0,1
167,FIR/2024/KA10/00007,482,16,2024-04-03,2024,4,chargesheeted,Victim lost Rs.33489 through online fraud/UPI scam.,57.0,Female,2,13.456023212155547,77.19808618458323,1,0,1
168,FIR/2023/KA03/00003,221,28,2023-12-07,2023,12,chargesheeted,FIR registered for Criminal Trespass at Koshy Ganj.,62.0,Other,1,12.387441166195542,76.7679173708216,0,0,1
169,FIR/2023/KA05/00004,290,29,2023-08-15,2023,8,under_investigation,FIR registered for Mischief at Misra Road.,68.0,Other,5,17.432452124018294,76.86408085783403,0,0,0
170,FIR/2024/KA01/00075,49,1,2024-09-28,2024,9,under_investigation,Complaint received regarding theft of laptop worth Rs.454301.,31.0,Other,4,13.00639256104957,77.57756783513358,0,0,0
171,FIR/2022/KA08/00005,397,22,2022-12-14,2022,12,closed,FIR registered for POCSO Act at Johal Road.,32.0,Other,2,12.998720188831598,76.16144107177266,0,0,1
172,FIR/2023/KA01/00076,49,1,2023-07-02,2023,7,registered,Complaint received regarding theft of laptop worth Rs.389552.,43.0,Female,1,12.991010654728676,77.57602145970054,0,0,0
173,FIR/2023/KA06/00007,332,12,2023-09-25,2023,9,registered,Accused cheated complainant of Rs.119298 through false promises.,33.0,Other,1,12.875603206578191,74.8506874243343,0,1,0
174,FIR/2023/KA25/00002,948,11,2023-03-23,2023,3,chargesheeted,FIR registered for Kidnapping & Abduction at Mahal Circle.,47.0,Male,4,17.796635829529603,77.60342007198216,0,0,1
175,FIR/2024/KA14/00004,658,12,2024-11-15,2024,11,chargesheeted,Accused cheated complainant of Rs.456088 through false promises.,62.0,Female,5,15.589519567016302,74.99966709012153,0,1,1
176,FIR/2022/KA20/00005,840,35,2022-05-23,2022,5,pending_trial,FIR registered for SC/ST Atrocities Act at Raghavan.,23.0,Other,3,12.38161443140538,76.84307346700845,0,0,1
177,FIR/2022/KA27/00011,996,14,2022-11-12,2022,11,closed,FIR registered for Forgery at Pai Marg.,20.0,Female,3,16.206666696127467,75.6046146183212,0,1,1
178,FIR/2023/KA01/00077,165,34,2023-02-18,2023,2,chargesheeted,FIR registered for Immoral Traffic Act at Mannan Street.,25.0,Other,4,13.01419520258282,77.56838808560684,0,0,1
179,FIR/2022/KA01/00078,118,19,2022-12-07,2022,12,closed,FIR registered for Cyber Crime - Phishing at Mani Nagar.,50.0,Other,4,13.043232813359754,77.56375976720238,1,0,1
180,FIR/2022/KA01/00079,28,1,2022-06-15,2022,6,chargesheeted,Complaint received regarding theft of cash worth Rs.439928.,52.0,Other,5,13.13641404793485,77.60141313530498,0,0,1
181,FIR/2024/KA01/00080,55,1,2024-06-26,2024,6,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.103751.,,Female,2,12.888076907507378,77.73984507719665,0,0,1
182,FIR/2024/KA01/00081,66,10,2024-02-06,2024,2,under_investigation,FIR registered for Sexual Harassment at Kala Chowk.,51.0,Other,1,12.869073777677697,77.6418939842217,0,0,0
183,FIR/2022/KA01/00082,170,21,2022-09-05,2022,9,chargesheeted,FIR registered for Dowry Prohibition Act at Yohannan Ganj.,22.0,Male,2,12.977825900744513,77.65893781931825,0,0,1
184,FIR/2022/KA01/00083,69,1,2022-06-14,2022,6,chargesheeted,Complaint received regarding theft of gold chain worth Rs.259881.,54.0,Male,3,12.978037485017438,77.5299112983054,0,0,1
185,FIR/2022/KA01/00084,100,2,2022-08-12,2022,8,pending_trial,FIR registered for House Breaking & Theft at Chopra Street.,28.0,Other,2,13.121192486893927,77.48957986328789,0,0,1
186,FIR/2022/KA01/00085,44,13,2022-03-27,2022,3,chargesheeted,FIR registered for Criminal Breach of Trust at Khatri.,38.0,Other,2,12.954681545510175,77.51375888573375,0,1,1
187,FIR/2024/KA01/00086,131,16,2024-04-18,2024,4,chargesheeted,Victim lost Rs.185274 through online fraud/UPI scam.,52.0,Male,5,12.837835390780892,77.50666635903768,1,0,1
188,FIR/2024/KA01/00087,15,27,2024-07-16,2024,7,closed,FIR registered for Hurt/Grievous Hurt at Kara Circle.,65.0,Other,5,12.921432225843205,77.65387105426346,0,0,1
189,FIR/2024/KA01/00088,30,29,2024-08-10,2024,8,pending_trial,FIR registered for Mischief at Ben Ganj.,64.0,Female,3,13.054428879259204,77.6844456208512,0,0,1
190,FIR/2024/KA01/00089,22,8,2024-01-05,2024,1,chargesheeted,Victim reported sexual assault incident at Sachdev Zila. Medical examination conducted.,71.0,Male,4,12.934585741943264,77.71201865878696,0,0,1
191,FIR/2022/KA13/00006,594,2,2022-10-21,2022,10,under_investigation,FIR registered for House Breaking & Theft at Sodhi Path.,23.0,Other,4,16.25600153552662,77.49477594793873,0,0,0
192,FIR/2023/KA01/00090,133,14,2023-09-13,2023,9,under_investigation,FIR registered for Forgery at Devan Zila.,41.0,Female,2,12.970015550893606,77.46038561912347,0,1,0
193,FIR/2024/KA01/00091,133,13,2024-07-12,2024,7,registered,FIR registered for Criminal Breach of Trust at Dugar Nagar.,73.0,Other,1,12.95000480622478,77.47879219506389,0,1,0
194,FIR/2024/KA01/00092,14,6,2024-12-14,2024,12,closed,FIR registered for Attempt to Murder at Soni Marg.,44.0,Male,5,12.908909428280735,77.62105057131761,0,0,1
195,FIR/2023/KA24/00003,926,16,2023-05-16,2023,5,pending_trial,Victim lost Rs.180854 through online fraud/UPI scam.,55.0,Female,1,16.6418747547154,77.05324123998858,1,0,1
196,FIR/2023/KA01/00093,39,13,2023-05-14,2023,5,under_investigation,FIR registered for Criminal Breach of Trust at Nagi Road.,71.0,Female,3,12.844518677060421,77.65447031657756,0,1,0
197,FIR/2023/KA01/00094,87,8,2023-05-27,2023,5,chargesheeted,Victim reported sexual assault incident at Bhargava Road. Medical examination conducted.,68.0,Male,2,12.824656080942443,77.57223606384532,0,0,1
198,FIR/2022/KA01/00095,8,10,2022-11-16,2022,11,under_investigation,FIR registered for Sexual Harassment at Kata Zila.,62.0,Other,2,12.830561703394698,77.48420373423255,0,0,0
199,FIR/2024/KA01/00096,118,1,2024-08-03,2024,8,chargesheeted,Complaint received regarding theft of gold chain worth Rs.309645.,73.0,Female,4,13.071117349935962,77.5939562317847,0,0,1
200,FIR/2024/KA06/00008,338,21,2024-06-17,2024,6,closed,FIR registered for Dowry Prohibition Act at Sahni Street.,21.0,Male,3,12.864395758715606,74.81365232179245,0,0,1
201,FIR/2023/KA01/00097,179,1,2023-06-06,2023,6,registered,Complaint received regarding theft of gold chain worth Rs.224946.,,Female,5,12.880989861011123,77.4319180672222,0,0,0
202,FIR/2023/KA06/00009,327,24,2023-04-25,2023,4,chargesheeted,FIR registered for NDPS Act at Tandon Marg.,73.0,Female,3,12.934755358945084,74.71622470048294,0,0,1
203,FIR/2023/KA01/00098,46,9,2023-06-04,2023,6,chargesheeted,FIR registered for Assault on Women at Mann Street.,,Other,3,13.02887256780422,77.46165796099018,0,0,1
204,FIR/2023/KA09/00007,448,17,2023-06-06,2023,6,under_investigation,FIR registered for Cyber Crime - Identity Theft at Andra Nagar.,68.0,Other,5,13.93825811316425,75.48679080855158,1,0,0
205,FIR/2022/KA30/00004,1112,18,2022-09-23,2022,9,chargesheeted,FIR registered for Cyber Crime - Hacking at Chhabra Road.,25.0,Male,1,15.375467729194941,76.56601593863388,1,0,1
206,FIR/2022/KA01/00099,37,2,2022-06-05,2022,6,closed,FIR registered for House Breaking & Theft at Mane Path.,37.0,Male,1,13.05999431391022,77.55112660836788,0,0,1
207,FIR/2023/KA01/00100,58,2,2023-03-23,2023,3,under_investigation,FIR registered for House Breaking & Theft at Viswanathan Chowk.,45.0,Other,1,12.85460241190088,77.60127969232163,0,0,0
208,FIR/2022/KA01/00101,63,30,2022-07-02,2022,7,under_investigation,FIR registered for Extortion at Desai Chowk.,34.0,Male,1,12.831210832217808,77.6457318958705,0,0,0
209,FIR/2024/KA04/00003,233,12,2024-02-26,2024,2,under_investigation,Accused cheated complainant of Rs.112689 through false promises.,40.0,Male,1,15.975128279109317,74.45714592051966,0,1,0
210,FIR/2024/KA01/00102,41,12,2024-05-19,2024,5,under_investigation,Accused cheated complainant of Rs.453338 through false promises.,22.0,Male,5,13.09385976131856,77.57269454961663,0,1,0
211,FIR/2022/KA21/00002,847,27,2022-12-07,2022,12,pending_trial,FIR registered for Hurt/Grievous Hurt at Narayanan Zila.,24.0,Male,5,13.29563487240474,78.24615662015202,0,0,1
212,FIR/2024/KA01/00103,62,21,2024-12-19,2024,12,under_investigation,FIR registered for Dowry Prohibition Act at Shanker Street.,45.0,Male,5,13.026224168502681,77.47555281914657,0,0,0
213,FIR/2022/KA05/00005,284,17,2022-06-04,2022,6,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Grewal Road.,63.0,Female,5,17.288638462892237,76.96423591780523,1,0,1
214,FIR/2023/KA13/00007,632,2,2023-08-04,2023,8,under_investigation,FIR registered for House Breaking & Theft at Nazareth Nagar.,71.0,Female,2,16.149682635644222,77.42272357300072,0,0,0
215,FIR/2022/KA01/00104,153,16,2022-07-07,2022,7,closed,Victim lost Rs.497349 through online fraud/UPI scam.,61.0,Female,1,13.096120790341274,77.61824549505215,1,0,1
216,FIR/2023/KA01/00105,42,18,2023-11-03,2023,11,under_investigation,FIR registered for Cyber Crime - Hacking at Ravi Street.,75.0,Male,1,13.04272839973903,77.63952345542033,1,0,0
217,FIR/2023/KA06/00010,317,2,2023-04-20,2023,4,closed,FIR registered for House Breaking & Theft at Varma Marg.,64.0,Female,3,12.876639680488077,74.71847088656554,0,0,1
218,FIR/2023/KA04/00004,246,1,2023-10-09,2023,10,closed,Complaint received regarding theft of laptop worth Rs.191697.,43.0,Female,5,15.87370362532764,74.47318298222311,0,0,1
219,FIR/2024/KA01/00106,49,1,2024-02-04,2024,2,under_investigation,Complaint received regarding theft of laptop worth Rs.126017.,,Other,1,13.006125498744794,77.58632639634648,0,0,0
220,FIR/2022/KA01/00107,116,27,2022-01-06,2022,1,under_investigation,FIR registered for Hurt/Grievous Hurt at Dey Street.,24.0,Male,5,13.05764388434392,77.6581482566091,0,0,0
221,FIR/2023/KA10/00008,495,25,2023-04-10,2023,4,chargesheeted,FIR registered for Arms Act at Naik Chowk.,69.0,Other,5,13.245562815705473,77.12898459626281,0,0,1
222,FIR/2023/KA01/00108,170,12,2023-07-04,2023,7,under_investigation,Accused cheated complainant of Rs.452151 through false promises.,20.0,Male,2,12.966694662019316,77.67256742810875,0,1,0
223,FIR/2024/KA27/00012,1001,27,2024-05-23,2024,5,under_investigation,FIR registered for Hurt/Grievous Hurt at Rajagopal Road.,49.0,Male,5,16.264264983205603,75.71837114357095,0,0,0
224,FIR/2024/KA01/00109,45,23,2024-11-18,2024,11,chargesheeted,FIR registered for Domestic Violence at Sekhon Ganj.,43.0,Female,4,13.001734804746054,77.50874590820244,0,0,1
225,FIR/2024/KA01/00110,65,1,2024-11-12,2024,11,closed,Complaint received regarding theft of gold chain worth Rs.173025.,,Male,2,12.99441536607981,77.45561907151173,0,0,1
226,FIR/2022/KA05/00006,308,28,2022-12-19,2022,12,registered,FIR registered for Criminal Trespass at Apte Road.,40.0,Female,3,17.362961969874515,76.7973121554569,0,0,0
227,FIR/2022/KA14/00005,680,2,2022-04-21,2022,4,under_investigation,FIR registered for House Breaking & Theft at Parsa Road.,25.0,Female,2,15.436581479607826,74.89293367351358,0,0,0
228,FIR/2024/KA01/00111,59,27,2024-08-22,2024,8,closed,FIR registered for Hurt/Grievous Hurt at Bhatia Ganj.,62.0,Female,5,13.073222458056023,77.48665157323745,0,0,1
229,FIR/2024/KA03/00004,229,11,2024-10-13,2024,10,under_investigation,FIR registered for Kidnapping & Abduction at Shroff Zila.,61.0,Male,3,12.354919255871406,76.67339728710941,0,0,0
230,FIR/2023/KA01/00112,141,27,2023-11-11,2023,11,under_investigation,FIR registered for Hurt/Grievous Hurt at Dutta Road.,58.0,Male,5,13.104380204195307,77.59544320398746,0,0,0
231,FIR/2023/KA01/00113,136,13,2023-05-19,2023,5,under_investigation,FIR registered for Criminal Breach of Trust at Thakkar Marg.,55.0,Male,5,12.920601522446562,77.65333379106046,0,1,0
232,FIR/2022/KA12/00007,593,16,2022-09-16,2022,9,under_investigation,Victim lost Rs.422150 through online fraud/UPI scam.,37.0,Other,3,16.680258419381936,75.71331790316621,1,0,0
233,FIR/2023/KA25/00003,938,12,2023-04-14,2023,4,under_investigation,Accused cheated complainant of Rs.275201 through false promises.,53.0,Male,1,18.0155667574623,77.47010996460256,0,1,0
234,FIR/2022/KA25/00004,952,19,2022-03-19,2022,3,chargesheeted,FIR registered for Cyber Crime - Phishing at Kant.,64.0,Other,1,17.79606978342934,77.43416498676636,1,0,1
235,FIR/2023/KA27/00013,1020,19,2023-03-08,2023,3,under_investigation,FIR registered for Cyber Crime - Phishing at Deol Ganj.,73.0,Male,2,16.157843679317367,75.67245539034406,1,0,0
236,FIR/2024/KA01/00114,50,27,2024-05-21,2024,5,under_investigation,FIR registered for Hurt/Grievous Hurt at Dua Chowk.,27.0,Male,1,12.933541464392736,77.48598715296511,0,0,0
237,FIR/2024/KA04/00005,248,29,2024-08-16,2024,8,chargesheeted,FIR registered for Mischief at Prakash Chowk.,35.0,Male,1,15.827906873898765,74.5598935273183,0,0,1
238,FIR/2022/KA01/00115,55,9,2022-11-18,2022,11,under_investigation,FIR registered for Assault on Women at Sinha Marg.,21.0,Male,3,12.900605989608877,77.73626687118995,0,0,0
239,FIR/2023/KA12/00008,587,1,2023-07-12,2023,7,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.213087.,54.0,Other,5,16.943995417895984,75.85083030235488,0,0,1
240,FIR/2023/KA13/00008,619,29,2023-10-25,2023,10,pending_trial,FIR registered for Mischief at Bumb Ganj.,25.0,Female,3,16.177636366606333,77.4881324541472,0,0,1
241,FIR/2024/KA17/00003,742,1,2024-12-24,2024,12,under_investigation,Complaint received regarding theft of laptop worth Rs.119299.,31.0,Female,4,14.188328022227259,76.34846199734707,0,0,0
242,FIR/2024/KA01/00116,46,12,2024-01-16,2024,1,chargesheeted,Accused cheated complainant of Rs.170931 through false promises.,33.0,Female,2,13.028471920490748,77.47088884916488,0,1,1
243,FIR/2024/KA01/00117,54,3,2024-05-01,2024,5,chargesheeted,Complainant robbed at Choudhury Zila by 1 armed persons.,68.0,Other,2,12.972605315848567,77.48204260850109,0,0,1
244,FIR/2024/KA11/00006,549,19,2024-11-23,2024,11,under_investigation,FIR registered for Cyber Crime - Phishing at Tiwari Nagar.,42.0,Male,4,15.060042296013949,76.94929506773506,1,0,0
245,FIR/2023/KA04/00006,263,6,2023-05-03,2023,5,pending_trial,FIR registered for Attempt to Murder at Yadav Ganj.,28.0,Female,3,16.00632568990071,74.51762563602436,0,0,1
246,FIR/2023/KA01/00118,66,30,2023-07-26,2023,7,registered,FIR registered for Extortion at Gala Street.,44.0,Female,4,12.89241744908957,77.63592065241801,0,0,0
247,FIR/2024/KA01/00119,144,13,2024-03-23,2024,3,under_investigation,FIR registered for Criminal Breach of Trust at Venkatesh Path.,70.0,Other,3,12.95614047012544,77.52694403573334,0,1,0
248,FIR/2023/KA01/00120,55,17,2023-01-21,2023,1,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Dada Chowk.,,Male,3,12.889090872106019,77.70486928205693,1,0,1
249,FIR/2024/KA08/00006,380,1,2024-03-08,2024,3,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.449051.,38.0,Female,4,12.913660233747713,76.00654139207121,0,0,1
250,FIR/2024/KA27/00014,1006,17,2024-03-22,2024,3,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Uppal Zila.,44.0,Female,2,16.11421876721656,75.83017080113719,1,0,1
251,FIR/2022/KA26/00002,988,22,2022-10-08,2022,10,registered,FIR registered for POCSO Act at Bhakta Chowk.,47.0,Male,3,15.475083446168135,76.1554502382546,0,0,0
252,FIR/2023/KA05/00007,311,18,2023-07-20,2023,7,under_investigation,FIR registered for Cyber Crime - Hacking at Deo Chowk.,28.0,Other,1,17.224086596271093,76.88235450801324,1,0,0
253,FIR/2024/KA12/00009,575,33,2024-08-27,2024,8,chargesheeted,FIR registered for Road Accident Death at Sagar Circle.,73.0,Female,3,16.789946721177987,75.84238894060533,0,0,1
254,FIR/2024/KA01/00121,162,1,2024-07-28,2024,7,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.437059.,30.0,Female,2,13.050332964076656,77.56989971408461,0,0,0
255,FIR/2024/KA18/00001,783,1,2024-05-09,2024,5,under_investigation,Complaint received regarding theft of laptop worth Rs.480701.,61.0,Other,4,13.231116546955324,75.64316126432193,0,0,0
256,FIR/2023/KA21/00003,856,16,2023-06-23,2023,6,under_investigation,Victim lost Rs.378993 through online fraud/UPI scam.,65.0,Other,3,13.204385224728846,78.12276299897562,1,0,0
