link_id,fir_id,criminal_id,role
5185,1155,315,accused
5186,1945,315,accused
5187,5483,315,accused
5188,2535,316,accused
5189,5482,832,accused
5190,4526,832,accused
5191,2241,832,accused
5192,4234,322,accused
5193,4563,836,accused
5194,3126,325,accused
5195,4278,325,accused
5196,2754,326,accused
5197,322,326,accused
5198,1623,842,accused
5199,481,842,accused
5200,206,842,accused
5201,4740,332,accused
5202,3281,849,accused
5203,549,851,accused
5204,2370,851,accused
5205,4829,851,accused
5206,656,859,accused
5207,4547,860,accused
5208,3143,862,accused
5209,3382,862,accused
5210,2230,864,accused
5211,2348,864,accused
5212,3104,864,accused
5213,287,352,accused
5214,117,352,accused
5215,2107,352,accused
5216,5004,877,accused
5217,1245,877,accused
5218,781,877,accused
5219,3741,879,accused
5220,4635,879,accused
5221,117,881,accused
5222,3235,881,accused
5223,4179,881,accused
5224,451,884,accused
5225,986,884,accused
5226,4048,884,accused
5227,2221,374,accused
5228,4467,374,accused
5229,1938,890,accused
5230,2370,379,accused
5231,2814,379,accused
5232,3609,379,accused
5233,3659,893,accused
5234,5449,893,accused
5235,4715,893,accused
5236,915,392,accused
5237,3241,907,accused
5238,5366,907,accused
5239,1560,910,accused
5240,4754,910,accused
5241,1464,910,accused
5242,3755,917,accused
5243,3362,917,accused
5244,4334,917,accused
5245,4830,922,accused
5246,1949,414,accused
5247,1759,414,accused
5248,4396,414,accused
5249,4844,415,accused
5250,1002,417,accused
5251,160,418,accused
5252,4959,935,accused
5253,1397,935,accused
5254,2847,935,accused
5255,3017,938,accused
5256,5444,938,accused
5257,816,940,accused
5258,3697,940,accused
5259,210,430,accused
5260,5117,434,accused
5261,5158,434,accused
5262,2514,434,accused
5263,2732,436,accused
5264,4834,436,accused
5265,1383,439,accused
5266,3096,439,accused
5267,1640,441,accused
5268,256,957,accused
5269,2102,957,accused
5270,3940,446,accused
5271,4850,446,accused
5272,3742,446,accused
5273,3935,449,accused
5274,71,963,accused
5275,3983,963,accused
5276,3741,963,accused
5277,4092,973,accused
5278,5138,973,accused
5279,5332,973,accused
5280,2125,976,accused
5281,3143,976,accused
5282,4798,976,accused
5283,3238,465,accused
5284,694,468,accused
5285,1622,468,accused
5286,3274,982,accused
5287,4204,470,accused
5288,1053,470,accused
5289,882,470,accused
5290,1925,985,accused
5291,3238,985,accused
5292,2564,985,accused
5293,2507,987,accused
5294,188,987,accused
5295,2557,479,accused
5296,4175,992,accused
5297,894,994,accused
5298,79,994,accused
5299,301,995,accused
5300,4382,998,accused
5301,4302,1000,accused
5302,4262,1000,accused
5303,679,1000,accused
5304,175,491,accused
5305,893,491,accused
5306,580,491,accused
5307,1622,1006,accused
5308,3553,1006,accused
5309,33,1007,accused
5310,3345,1009,accused
5311,3078,1009,accused
5312,5412,1009,accused
5313,3731,1016,accused
5314,1595,1016,accused
5315,392,1016,accused
5316,1904,510,accused
5317,3588,510,accused
5318,188,510,accused
